station_sid,same_pole_id,jorudan_code,pickup_and_dropoff_flg,stop_no,direction,stop_group_name
cc3f573b-e1b2-40b4-b8ce-44b91bc7fd8b,0214001@HiroshimaArea,,3,,津田方面,楢原@HiroshimaArea
92ddd1ac-e998-44f6-ac6d-b222ae05a78f,0214002@HiroshimaArea,,3,,玖島方面,楢原@HiroshimaArea
a9afbdec-2f87-4f84-925b-0a24fc959789,@HiroshimaArea,,1,,,玖島@HiroshimaArea
36de65e3-65be-4f05-912d-e9e1c5c57fb0,0215002@HiroshimaArea,,3,,玖島方面,玖島@HiroshimaArea
77cf113e-45fe-48a7-a874-d290bdb1e11a,215501@HiroshimaArea,,3,,玖島方面,泉水入口@HiroshimaArea
5298eea6-60ec-4150-a3a6-d39dfa844d4f,215502@HiroshimaArea,,3,,津田方面,泉水入口@HiroshimaArea
b6d5c311-df3a-48b1-bfd1-17a4bfee3c51,@HiroshimaArea,,1,,,玖島花咲く館@HiroshimaArea
18e01ccb-bf5c-45e2-a3a7-2e98cfef8a77,0216002@HiroshimaArea,,3,,津田方面,玖島花咲く館@HiroshimaArea
90c35571-2b4c-4e50-99ce-6ae6afb7bbd2,2177002@HiroshimaArea,,3,,津田方面、廿日市さくらバス西循環・右回り,四季が丘南口@HiroshimaArea
8a44ed87-cb0d-4276-b932-427504e10b86,2177001@HiroshimaArea,,3,,廿日市方面、廿日市さくらバス,四季が丘南口@HiroshimaArea
0791db5d-6893-4f18-aff5-2ac0263c87ff,0022001@HiroshimaArea,,3,,廿日市さくらバス,廿日市@HiroshimaArea
85321481-e272-409a-a6d0-36b9179f84e4,0022002@HiroshimaArea,,3,,廿日市さくらバス,廿日市@HiroshimaArea
d48aa614-bdd1-44c2-a2cd-7d74394192cf,0023001@HiroshimaArea,,3,,廿日市さくらバス,榎浦橋@HiroshimaArea
cfa5747d-31ed-449e-8ef5-4f29c34d793f,0232001@HiroshimaArea,,3,,廿日市・原方面,平良大橋@HiroshimaArea
4de50b99-b563-4d4b-8dbf-bd126fc58591,0232002@HiroshimaArea,,3,,廿日市・原方面,平良大橋@HiroshimaArea
2c5ca885-5ee1-4d3d-b734-762f6227dde5,2326001@HiroshimaArea,,3,,津田・佐伯方面,田尻@HiroshimaArea
e0c8d5e5-d24e-43ed-906f-f19f11ec4aed,2326002@HiroshimaArea,,3,,吉和方面,田尻@HiroshimaArea
fb955a6b-f13b-4716-942e-da6bee1065fa,2342001@HiroshimaArea,,3,,JR・広電阿品駅方面,阿品台東小学校@HiroshimaArea
1f9b7bd8-3886-4355-a8d7-666d4513f7b1,2342002@HiroshimaArea,,3,,阿品台方面,阿品台東小学校@HiroshimaArea
7b5a39cb-b5fe-4da9-9082-bc17b18f79f9,2343002@HiroshimaArea,,3,2,阿品台方面（公園上）,阿品台公園前@HiroshimaArea
ae2d0a56-a0b9-4bd8-9822-d927f2193760,2343003@HiroshimaArea,,3,3,JR・広電阿品駅方面（公園上）,阿品台公園前@HiroshimaArea
1791ed7b-c371-4c61-a76b-2fe3320247c7,2344001@HiroshimaArea,,3,,広島市内・JR・広電阿品駅方面,廿日市西高校前@HiroshimaArea
543132ff-56d1-4906-aac7-e6effd642e42,2344002@HiroshimaArea,,3,,日赤看護大学・阿品台方面,廿日市西高校前@HiroshimaArea
df151056-74f2-4968-a703-ac74113af8ea,2345001@HiroshimaArea,,3,,JR・広電阿品駅・広島市内方面,阿品台北中央@HiroshimaArea
9f65c65e-ac0c-413f-b204-a1a012687187,2345002@HiroshimaArea,,3,,阿品台北ゆき,阿品台北中央@HiroshimaArea
aa1a64d4-ca99-4a57-82bf-c220532948b8,2346001@HiroshimaArea,,3,,JR・広電阿品駅・広島市内方面,阿品台北@HiroshimaArea
91fcf2ec-5394-4bd0-a0a5-5b6b53ed74b5,@HiroshimaArea,,1,,,阿品台北@HiroshimaArea
6c5ee204-ddf7-4d93-b9fa-22b6dd158309,2348001@HiroshimaArea,,3,,JR・広電阿品駅方面,ふじタウン北@HiroshimaArea
f1265e60-b346-4fac-8b04-93a736f46bca,2348002@HiroshimaArea,,3,,阿品台方面,ふじタウン北@HiroshimaArea
f9dc6c25-3784-412b-b5ee-8e3e2179f0f7,2367001@HiroshimaArea,,3,,廿日市、玖島方面,津田口@HiroshimaArea
2dccf2fe-1e51-40bd-a838-57dd40a9f604,2367002@HiroshimaArea,,3,,津田方面,津田口@HiroshimaArea
ef0a3496-8550-45b8-a02b-abe977127629,2384001@HiroshimaArea,,3,,阿品台・広電阿品駅方面,ＪＲ阿品駅@HiroshimaArea
0560af7c-7c38-4a68-b3be-2c3f8dd48f8f,2391001@HiroshimaArea,,3,,JR・広電阿品駅・阿品台方面、廿日市方面,日赤看護大学@HiroshimaArea
a8466613-1da0-4116-9f63-5854f0e9a171,2397001@HiroshimaArea,,3,,津田・佐伯方面,新焼山橋@HiroshimaArea
8b72b52d-dcd7-4036-9e62-18b81fd1ad1d,2397002@HiroshimaArea,,3,,吉和方面,新焼山橋@HiroshimaArea
e8a610a5-60b9-4ac6-8536-5108f69ed936,0240001@HiroshimaArea,,3,,廿日市さくらバス　廿日市市役所前駅方面,スポーツセンター@HiroshimaArea
e89faa84-cc20-465d-bb20-efeb412eb8ac,0240002@HiroshimaArea,,3,,廿日市さくらバス　陽光台・四季が丘・原方面,スポーツセンター@HiroshimaArea
0bce4159-a0ca-4d4d-8b89-da473c94fed7,2402001@HiroshimaArea,,3,,廿日市方面,廿日市市役所@HiroshimaArea
febe8fee-f040-44e9-b1ad-6fc96dc08a5f,2402002@HiroshimaArea,,3,,津田・原方面,廿日市市役所@HiroshimaArea
f58045ec-1321-4a77-a5af-4672c28a607b,2402003@HiroshimaArea,,3,,廿日市さくらバス,廿日市市役所@HiroshimaArea
77f5144b-e40b-4586-9073-d472f1404680,2402050@HiroshimaArea,,3,,終点,廿日市市役所@HiroshimaArea
bafd6c8e-484b-4419-b2fa-3d916cc5d493,2421001@HiroshimaArea,,3,,津田・佐伯・吉和方面,クヴェーレ吉和@HiroshimaArea
16a52b9f-1607-48c1-8955-47f168c0ebbf,2421002@HiroshimaArea,,3,,津田・佐伯・吉和方面,クヴェーレ吉和@HiroshimaArea
5e73970d-7baa-46e4-9dbd-c507d148df41,0244002@HiroshimaArea,,3,,廿日市さくらバス　四季が丘方面,特別支援学校入口@HiroshimaArea
29a6f35c-36e9-4362-8273-e10046f2c546,0245001@HiroshimaArea,,3,,廿日市さくらバス　JR・広電阿品駅方面,阿品台一丁目@HiroshimaArea
71e8bf65-7c2d-4412-a461-d0ae5a6bf2d6,0245002@HiroshimaArea,,3,,廿日市さくらバス　阿品台北・四季が丘方面,阿品台一丁目@HiroshimaArea
6185a843-79a0-457f-b70a-bec7451ac5c1,0246001@HiroshimaArea,,3,,廿日市さくらバス　JR・広電阿品駅方面,阿品台三丁目@HiroshimaArea
